title,budget,revenue,imdb_rating,runtime,main_genre,roi
10 Cloverfield Lane,15000000.0,110216998.0,7.2,104.0,Thriller,634.78
Lowriders,916000.0,6179955.0,5.7,99.0,Drama,574.67
Mr. Right,8000000.0,34694.0,6.3,95.0,Comedy,-99.57
The Duel,10000000.0,20672.0,5.8,110.0,Western,-99.79
The Magnificent Seven,90000000.0,162400000.0,6.9,132.0,Adventure,80.44
Woodlawn,12000000.0,14394097.0,6.5,123.0,Drama,19.95
Rock Dog,60000000.0,23270926.0,6.0,90.0,Animation,-61.22
Bastille Day,20000000.0,14397593.0,6.3,92.0,Action,-28.01
Belle and Sebastian: The Adventure Continues,15100000.0,14526807.0,6.6,97.0,Adventure,-3.8
Tex Montana Will Survive!,1500.0,53889.0,5.9,82.0,Comedy,3492.6
Baskin,350000.0,318155.0,5.8,97.0,Horror,-9.1
Free Fire,7000000.0,3719383.0,6.3,90.0,Action,-46.87
Gold,20000000.0,14880939.0,6.7,120.0,Adventure,-25.6
Captain Fantastic,5000000.0,23123592.0,7.8,118.0,Adventure,362.47
Manchester by the Sea,9000000.0,79000000.0,7.8,138.0,Drama,777.78
Lion,12000000.0,140312928.0,8.0,118.0,Drama,1069.27
Muslim.357,1000000.0,100000000.0,6.6,111.0,Action,9900.0
The Treasure,1016549.0,82392.0,6.7,89.0,Comedy,-91.89
¡Asu Mare! 2,700.0,1.0,5.6,100.0,Comedy,-99.86
My Little Pony: The Movie,6000000.0,61294644.0,6.1,99.0,Family,921.58
Wolf Warrior,12000000.0,80000000.0,5.3,90.0,Action,566.67
The Nut Job 2: Nutty by Nature,40000000.0,68743485.0,5.5,91.0,Animation,71.86
Risen,20000000.0,46100000.0,6.3,107.0,Action,130.5
Uncharted,120000000.0,407141258.0,6.3,116.0,Action,239.28
Renegades,66190000.0,2602149.0,5.5,105.0,Thriller,-96.07
When the Bough Breaks,10000000.0,30658387.0,5.2,97.0,Drama,206.58
Ouija: Origin of Evil,9000000.0,81831866.0,6.2,99.0,Horror,809.24
Sing,75000000.0,634151679.0,7.1,107.0,Family,745.54
Indiana Jones and the Dial of Destiny,294700000.0,383963057.0,6.5,155.0,Adventure,30.29
Venom,116000000.0,856085151.0,6.6,112.0,Science Fiction,638.0
Blade Runner 2049,150000000.0,259239658.0,8.0,164.0,Science Fiction,72.83
Transformers: The Last Knight,217000000.0,605425157.0,5.2,154.0,Action,179.0
The Glass Castle,9000000.0,22088533.0,7.1,127.0,Drama,145.43
Heist,8900000.0,4100000.0,6.1,93.0,Action,-53.93
White Girl,700000.0,200242.0,5.7,88.0,Drama,-71.39
A Tale of Love and Darkness,4000000.0,572212.0,6.0,95.0,Drama,-85.69
Son of Saul,1000000.0,1777043.0,7.4,107.0,War,77.7
Tanu Weds Manu: Returns,6153000.0,39270000.0,7.6,128.0,Comedy,538.23
Mustang,1300000.0,5300000.0,7.6,97.0,Drama,307.69
Embrace of the Serpent,1400000.0,1320005.0,7.8,125.0,Drama,-5.71
Maze Runner: The Death Cure,62000000.0,288175335.0,6.3,143.0,Science Fiction,364.8
Niloofar,10000.0,10000.0,6.4,80.0,Drama,0.0
The Wave,5904067.0,12975143.0,6.6,104.0,Action,119.77
Dark Woods II,1500000.0,758497.0,5.1,93.0,Horror,-49.43
The Meddler,3200000.0,4267218.0,6.3,100.0,Comedy,33.35
Fifty Shades Freed,55000000.0,371985018.0,4.6,105.0,Drama,576.34
American Made,50000000.0,133511855.0,7.1,115.0,Action,167.02
The Watchers: Beginning,1500000.0,417929.0,3.2,90.0,Crime,-72.14
The Fate of the Furious,250000000.0,1236000000.0,6.6,136.0,Action,394.4
Mulan,200000000.0,69965374.0,5.8,115.0,Adventure,-65.02
Cruella,200000000.0,233503234.0,7.3,134.0,Comedy,16.75
Elle,9800000.0,2341534.0,7.1,131.0,Drama,-76.11
In Dubious Battle,10000000.0,213982.0,6.0,110.0,Drama,-97.86
Gabbar Is Back,11000000.0,41000000.0,7.0,130.0,Drama,272.73
Dil Dhadakne Do,13000000.0,22000000.0,7.0,170.0,Drama,69.23
It's Only the End of the World,7400000.0,9231823.0,6.8,99.0,Drama,24.75
The Dawns Here Are Quiet,3300000.0,5249225.0,6.7,120.0,Drama,59.07
Extinction,7000000.0,2350695.0,5.8,110.0,Action,-66.42
Bloodshot,42000000.0,39861118.0,5.7,110.0,Action,-5.09
Hell or High Water,12000000.0,37600000.0,7.6,102.0,Western,213.33
Loham,1050255.0,2250547.0,5.1,129.0,Action,114.29
Road to Berlin,3800000.0,488569.0,6.5,82.0,Drama,-87.14
Left Behind,2400000.0,3346518.0,4.4,90.0,Comedy,39.44
Fantastic Beasts: The Crimes of Grindelwald,200000000.0,654900000.0,6.5,134.0,Fantasy,227.45
Fantastic Beasts: The Secrets of Dumbledore,200000000.0,407200000.0,6.2,142.0,Fantasy,103.6
Bad Santa 2,26000000.0,24100000.0,5.6,92.0,Comedy,-7.31
Zombieland: Double Tap,42000000.0,122800000.0,6.7,99.0,Horror,192.38
Tomb Raider,94000000.0,274650803.0,6.3,118.0,Action,192.18
Gotti,10000000.0,4343227.0,4.8,106.0,Crime,-56.57
The Girl in the Book,8245.0,81379.0,6.1,86.0,Drama,887.01
The Man with the Iron Heart,32679734.0,4412639.0,6.4,120.0,War,-86.5
Angels,300000.0,400000.0,6.1,109.0,Mystery,33.33
On the Basis of Sex,20000000.0,38755968.0,7.1,120.0,Drama,93.78
Café Society,30000000.0,43763247.0,6.6,97.0,Comedy,45.88
Baby Driver,34000000.0,226945087.0,7.5,113.0,Action,567.49
The Birth of a Nation,8500000.0,15861566.0,6.5,120.0,Drama,86.61
Loving,9000000.0,8996802.0,7.0,123.0,Drama,-0.04
Blinky Bill the Movie,12800000.0,4634032.0,5.1,93.0,Family,-63.8
Baywatch,69000000.0,177900000.0,5.5,116.0,Comedy,157.83
Loving Vincent,5500000.0,42187665.0,7.8,95.0,Animation,667.05
Kevin Hart: What Now?,9900000.0,23600000.0,6.0,96.0,Comedy,138.38
Valerian and the City of a Thousand Planets,177200000.0,225973340.0,6.4,137.0,Adventure,27.52
Miracles from Heaven,16000000.0,74000000.0,7.1,119.0,Family,362.5
The Circle,18000000.0,40651864.0,5.4,110.0,Drama,125.84
Gringo,10000000.0,11001627.0,6.1,111.0,Comedy,10.02
Their Finest,11795877.0,3603484.0,6.8,117.0,Romance,-69.45
The New Mutants,67000000.0,49169594.0,5.3,94.0,Science Fiction,-26.61
Drunk Wedding,600000.0,3301.0,4.6,81.0,Comedy,-99.45
Almost Christmas,17000000.0,42580920.0,6.2,111.0,Comedy,150.48
American Honey,3500000.0,2290649.0,7.0,163.0,Drama,-34.55
Certain Women,2000000.0,1215691.0,6.4,107.0,Drama,-39.22
The Wife,7000000.0,20000000.0,7.2,100.0,Drama,185.71
Nocturnal Animals,22500000.0,29300000.0,7.4,117.0,Drama,30.22
Dark Crimes,4480393.0,21216.0,4.6,93.0,Drama,-99.53
Personal Shopper,6000000.0,1305195.0,6.1,106.0,Drama,-78.25
A Cure for Wellness,40000000.0,26620002.0,6.4,146.0,Horror,-33.45
USS Indianapolis: Men of Courage,40000000.0,2158568.0,5.3,128.0,Action,-94.6
Nunca asistas a este tipo de fiestas,10000.0,1000.0,6.3,70.0,Horror,-90.0
The Belko Experiment,5000000.0,10166820.0,6.2,89.0,Horror,103.34
3 Braves,143149.0,645135.0,7.0,94.0,Family,350.67
Popstar: Never Stop Never Stopping,20000000.0,9500000.0,6.7,86.0,Comedy,-52.5
Atomic Blonde,30000000.0,100014025.0,6.7,115.0,Action,233.38
Fifty Shades Darker,55000000.0,381545846.0,4.6,118.0,Drama,593.72
Decent People,2000000.0,1683000.0,3.8,90.0,Comedy,-15.85
Demonte Colony,240000.0,2000000.0,7.0,116.0,Horror,733.33
Premam,620000.0,1100000.0,8.3,157.0,Comedy,77.42
Ballerina,30000000.0,109573511.0,6.8,89.0,Animation,265.25
Keanu,15000000.0,20609977.0,6.2,100.0,Action,37.4
20th Century Women,7000000.0,5664764.0,7.3,118.0,Drama,-19.07
Ninnu Choodalani,77376.0,154751.0,4.2,156.0,Romance,100.0
He Knows My Name,10000.0,10127.0,6.6,35.0,Drama,1.27
Ah Boys to Men 3: Frogmen,2020000.0,5520000.0,6.5,148.0,Comedy,173.27
Jack Reacher: Never Go Back,60000000.0,162100000.0,6.2,118.0,Action,170.17
Kingsman: The Golden Circle,104000000.0,410902662.0,6.7,141.0,Action,295.1
90 Minutes in Heaven,5000000.0,4842699.0,4.9,121.0,Drama,-3.15
The New Adventures of Aladdin,17800000.0,35800000.0,4.8,101.0,Comedy,101.12
The Equalizer 2,62000000.0,190400157.0,6.7,121.0,Action,207.1
Lights Out,4900000.0,149368835.0,6.3,81.0,Horror,2948.34
The House,40000000.0,34200000.0,5.6,88.0,Comedy,-14.5
Collateral Beauty,36000000.0,88528280.0,6.8,97.0,Drama,145.91
Fist Fight,22000000.0,41087017.0,5.6,91.0,Comedy,86.76
All I See Is You,30000000.0,646946.0,5.4,110.0,Mystery,-97.84
The Shack,20000000.0,96942115.0,6.3,132.0,Drama,384.71
The Meg,150000000.0,530517320.0,5.7,113.0,Action,253.68
It,35000000.0,704242888.0,7.3,135.0,Horror,1912.12
Franchesca Page,1700000.0,1960000.0,7.2,94.0,Music,15.29
Veteran,7528230.0,87970000.0,7.0,123.0,Action,1068.53
Paddington 2,40000000.0,290132513.0,7.8,104.0,Adventure,625.33
Underworld: Blood Wars,35000000.0,81093313.0,5.8,91.0,Fantasy,131.7
On Wings of Eagles,12000000.0,155111.0,5.6,96.0,Drama,-98.71
The Girl on the Train,45000000.0,173200000.0,6.5,112.0,Crime,284.89
Barbie,145000000.0,1445638421.0,6.8,114.0,Comedy,896.99
Momentum,20000000.0,133332.0,5.5,96.0,Action,-99.33
The Predator,88000000.0,160542134.0,5.3,107.0,Science Fiction,82.43
A United Kingdom,14000000.0,13819139.0,6.9,111.0,Drama,-1.29
Swiss Army Man,3000000.0,5800000.0,6.9,97.0,Comedy,93.33
God's Not Dead 2,5000000.0,24487848.0,4.4,121.0,Drama,389.76
Safrom,190.0,80.0,4.5,78.0,Horror,-57.89
Mile 22,35000000.0,66308758.0,6.1,94.0,Action,89.45
Thank You for Your Service,20000000.0,9995692.0,6.6,109.0,Drama,-50.02
Sleight,250000.0,3914430.0,5.9,89.0,Drama,1465.77
Horoscope for Good Luck,2800000.0,964206.0,4.7,95.0,Comedy,-65.56
Uppi 2,730000.0,6200000.0,7.8,136.0,Thriller,749.32
Guadalupe,1490641.0,1499149.0,5.3,90.0,Drama,0.57
Yes & Yes,600000.0,25574.0,4.9,115.0,Drama,-95.74
Solo: A Star Wars Story,250000000.0,392952373.0,6.9,135.0,Science Fiction,57.18
Spanish Affair 2,4500000.0,38482411.0,5.4,106.0,Comedy,755.16
A Conspiracy of Faith,5210000.0,9700000.0,7.0,108.0,Crime,86.18
About Endlessness,4700000.0,434977.0,6.8,76.0,Drama,-90.75
8 Seconds,5556000.0,1759935.0,6.3,120.0,Drama,-68.32
Evil Intent,2000.0,10454.0,6.1,74.0,Thriller,422.7
Bajrangi Bhaijaan,13000000.0,150000000.0,8.1,159.0,Comedy,1053.85
Hawa Bodol,160000.0,310000.0,6.5,150.0,Comedy,93.75
Bāhubali 2: The Conclusion,31000000.0,280700000.0,8.2,166.0,Action,805.48
The Midwife,1803780.0,2460914.0,6.0,119.0,Drama,36.43
Doraemon: Nobita and the Space Heroes,46597700.0,32700000.0,6.6,100.0,Comedy,-29.82
The Ardennes,2200000.0,1366879.0,6.7,93.0,Crime,-37.87
Welcome to Marwen,39000000.0,13061491.0,6.2,116.0,Drama,-66.51
Na Maloom Afraad,640000.0,1400000.0,7.4,137.0,Thriller,118.75
Blair Witch,5000000.0,45172994.0,5.0,89.0,Thriller,803.46
Jurassic World: Fallen Kingdom,170000000.0,1310469037.0,6.1,129.0,Action,670.86
Monkey King: Hero Is Back,10000000.0,153000000.0,6.7,89.0,Fantasy,1430.0
To Steal from a Thief,6700000.0,9074836.0,6.2,96.0,Crime,35.45
Fifty Shades of Black,20000000.0,21164799.0,3.5,92.0,Romance,5.82
Melodin från Gamla Stan,50.0,60.0,4.7,75.0,Comedy,20.0
Bangistan,3600000.0,830000.0,4.5,135.0,Comedy,-76.94
The Clan,3500000.0,20381995.0,6.9,109.0,Drama,482.34
Drishyam,4600000.0,18000000.0,8.2,163.0,Crime,291.3
Madame President,300000.0,290000.0,5.5,86.0,Documentary,-3.33
Mother's Day,25000000.0,48782670.0,5.7,118.0,Comedy,95.13
Going in Style,25000000.0,84618541.0,6.6,96.0,Crime,238.47
Mission: Impossible - Fallout,178000000.0,791658205.0,7.7,147.0,Action,344.75
Jumanji: Welcome to the Jungle,90000000.0,995339117.0,7.0,119.0,Adventure,1005.93
The Dark Tower,60000000.0,113231078.0,5.6,95.0,Fantasy,88.72
Essex Boys: Law of Survival,60000.0,37500.0,2.9,84.0,Action,-37.5
Pulimurugan,3800000.0,29000000.0,6.7,161.0,Action,663.16
Table 19,5000000.0,5042014.0,5.8,87.0,Comedy,0.84
The Tiger Hunter,1250000.0,62398.0,6.0,96.0,Comedy,-95.01
Pitch Perfect 3,45000000.0,185400345.0,5.8,93.0,Comedy,312.0
Phantom,8600000.0,13676590.0,6.0,136.0,Thriller,59.03
Our Times,2700000.0,82027760.0,7.4,133.0,Romance,2938.07
Charming,20000000.0,8751856.0,5.6,90.0,Animation,-56.24
Guardians,5400000.0,15065483.0,4.1,89.0,Science Fiction,178.99
Rangi Taranga,490000.0,5000000.0,8.1,149.0,Horror,920.41
One Man Show,418500.0,3140000.0,6.5,139.0,Drama,650.3
The Promise,90000000.0,12448676.0,6.1,133.0,History,-86.17
Father Figures,25000000.0,25601244.0,5.5,113.0,Comedy,2.4
Coco,175000000.0,807816196.0,8.4,105.0,Family,361.61
Wills & Burke,4008626.0,123694.0,4.3,98.0,Comedy,-96.91
The Broken Crown,869115.0,1018486.0,6.6,113.0,Drama,17.19
Why Him?,38000000.0,118102725.0,6.2,111.0,Comedy,210.8
Agnee,31600.0,45000.0,6.5,124.0,Romance,42.41
Irudhi Suttru,300000.0,2100000.0,7.6,109.0,Drama,600.0
Mr. Six,250000.0,139191345.0,6.9,134.0,Crime,55576.54
The Fits,170000.0,169242.0,6.6,72.0,Drama,-0.45
Queen of Spades: The Dark Rite,1000000.0,2228115.0,5.2,94.0,Horror,122.81
The Worst Movie Ever!,1100.0,25206.0,3.6,76.0,Music,2191.45
Marauders,15000000.0,1616004.0,5.5,107.0,Action,-89.23
Ford v Ferrari,97600000.0,225508210.0,8.1,153.0,Drama,131.05
Blackway,8000000.0,16458.0,5.3,90.0,Thriller,-99.79
"Three Billboards Outside Ebbing, Missouri",15000000.0,162729321.0,8.1,115.0,Crime,984.86
Oops! There's Dad,660000.0,1660000.0,6.6,92.0,Comedy,151.52
Lost in the Sun,25000.0,25000.0,6.0,95.0,Action,0.0
Dartmoor Killing,500000.0,29198.0,4.4,94.0,Drama,-94.16
Tini: The New Life of Violetta,19201483.0,17000172.0,5.3,95.0,Comedy,-11.46
Ennu Ninte Moideen,1900000.0,7800000.0,8.0,167.0,Drama,310.53
Dangal,10400000.0,311000000.0,8.3,161.0,Drama,2890.38
The Grinch,75000000.0,508600000.0,6.4,85.0,Family,578.13
Hate Story 3,2900000.0,8900000.0,4.6,126.0,Thriller,206.9
Navy Seals vs. Zombies,1181389.0,56191.0,3.3,97.0,Horror,-95.24
Suspiria,20000000.0,7953089.0,6.7,152.0,Horror,-60.23
Sweet Journey,1000000.0,10000000.0,6.5,96.0,Drama,900.0
The Legend of Qin,5572000.0,8336207.0,6.8,90.0,Action,49.61
Top Gun: Maverick,170000000.0,1488732821.0,8.2,131.0,Action,775.73
Jawani Phir Nahi Ani,20000000.0,77000000.0,7.3,158.0,Romance,285.0
Smoke & Mirrors,5000000.0,2387127.0,6.8,123.0,History,-52.26
Bajirao Mastani,19500000.0,56000000.0,7.3,158.0,History,187.18
Prem Ratan Dhan Payo,23400000.0,67000000.0,4.4,164.0,Romance,186.32
The Miracle of Tekir,1800000.0,2968.0,5.9,90.0,Drama,-99.84
Vedalam,9300000.0,18400000.0,6.3,156.0,Action,97.85
Kaili Blues,150000.0,646.0,7.3,113.0,Drama,-99.57
Sons of Rizk,1368070.0,1249176.0,7.4,103.0,Action,-8.69
Birador,1000000.0,100000000.0,6.6,90.0,Drama,9900.0
Polis Evo,500000.0,1847967.0,6.8,128.0,Action,269.59
Ant-Man and the Wasp,140000000.0,622674139.0,7.0,119.0,Action,344.77
Bengal Tiger,2800000.0,5600000.0,5.3,151.0,Romance,100.0
The Age of Shadows,9620000.0,53165427.0,7.1,140.0,Action,452.66
Sully,60000000.0,240800000.0,7.4,96.0,Drama,301.33
Mi America,2100000.0,3330.0,6.8,126.0,Drama,-99.84
The Other Side of the Door,5000000.0,14332467.0,5.3,96.0,Thriller,186.65
"Nachas vemos, vecinas no sabemos",100000.0,200000.0,5.1,86.0,Comedy,100.0
Orleans,2500000.0,302000.0,5.8,106.0,Drama,-87.92
They Call Me Jeeg,1900000.0,5713331.0,7.0,112.0,Drama,200.7
Game Therapy,2000000.0,1341185.0,2.2,97.0,Science Fiction,-32.94
No Borders,1211360.0,3129507.0,6.1,90.0,Comedy,158.35
Toro,4000000.0,1903083.0,5.9,105.0,Drama,-52.42
Ferdinand,111000000.0,295038508.0,6.7,108.0,Animation,165.8
Gender Wars,2000000.0,189000.0,3.0,86.0,Comedy,-90.55
Little Teo,450000.0,3600000.0,6.6,99.0,Comedy,700.0
Borderlands,115000000.0,33017367.0,4.7,101.0,Action,-71.29
Ip Man 3,36000000.0,157000000.0,7.0,105.0,Action,336.11
Chemo,1500000.0,1484357.0,5.8,95.0,Drama,-1.04
Ferrari,95000000.0,39220516.0,6.4,131.0,History,-58.72
The Space Between Us,30000000.0,14793385.0,6.4,121.0,Romance,-50.69
"Help, I Shrunk My Teacher",7000000.0,8521017.0,5.2,97.0,Comedy,21.73
Kabali,18700000.0,74000000.0,6.1,150.0,Action,295.72
Playmobil: The Movie,75000000.0,1630000.0,4.9,99.0,Family,-97.83
Paws of Fury: The Legend of Hank,45000000.0,42500000.0,5.7,94.0,Animation,-5.56
Fashion Chicks,450000.0,1500000.0,5.1,93.0,Comedy,233.33
The von Trapp Family: A Life of Music,17000000.0,99967.0,6.4,98.0,Drama,-99.41
Bhale Bhale Magadivoy,1400000.0,8300000.0,7.7,145.0,Romance,492.86
24,10000000.0,15000000.0,7.9,164.0,Action,50.0
Friend Request,9900000.0,10975390.0,5.2,92.0,Horror,10.86
Katyar Kaljat Ghusali,1500000.0,4400000.0,8.7,162.0,Music,193.33
Robinson Crusoe,13500000.0,40075446.0,5.4,90.0,Animation,196.86
A Quiet Passion,8138338.0,1864266.0,6.4,125.0,Drama,-77.09
18-14,3500000.0,2490500.0,6.0,95.0,Adventure,-28.84
Battle of the Sexes,25000000.0,12638526.0,6.7,121.0,Drama,-49.45
Sing Street,4000000.0,13624522.0,7.9,105.0,Romance,240.61
The Tuche Family: The American Dream,8500000.0,35210425.0,4.9,94.0,Comedy,314.24
Middle School: The Worst Years of My Life,8500000.0,23316139.0,6.1,92.0,Family,174.31
Allied,106000000.0,119520023.0,7.1,124.0,Action,12.75
First Man,70000000.0,105713218.0,7.3,141.0,History,51.02
No Time to Die,250000000.0,774153024.0,7.3,163.0,Action,209.66
The Metamorphosis,275000.0,60000.0,6.4,82.0,Drama,-78.18
Sherlock Gnomes,59000000.0,90497778.0,5.3,86.0,Animation,53.39
Dilwale,26000000.0,61000000.0,5.1,158.0,Crime,134.62
Paterson,5000000.0,2152738.0,7.3,118.0,Drama,-56.95
I Am Dragon,18000000.0,10495305.0,6.8,110.0,Fantasy,-41.69
Brahmotsavam,11000000.0,10000000.0,4.0,156.0,Family,-9.09
Ranbanka,1183424.0,36982.0,3.6,98.0,Action,-96.88
The Eyes of My Mother,300000.0,48539.0,6.2,76.0,Drama,-83.82
The Strangers: Prey at Night,12500000.0,31039126.0,5.3,86.0,Horror,148.31
The Disaster Artist,10000000.0,29820616.0,7.3,104.0,Comedy,198.21
Hunt for the Wilderpeople,2500000.0,23900000.0,7.8,101.0,Adventure,856.0
The Ghosts of Johnson Woods,60000.0,3145.0,5.1,80.0,Thriller,-94.76
Slack Bay,8104734.0,920719.0,6.0,122.0,Comedy,-88.64
Qarun's Treasure,10000.0,10000.0,6.2,122.0,Drama,0.0
Honeymoon,1000000.0,50000.0,6.1,109.0,Drama,-95.0
Talk To Mum,130.0,706.0,3.6,87.0,Comedy,443.08
Visaranai,325000.0,1600000.0,8.4,118.0,Thriller,392.31
Charlie,1900000.0,5900000.0,8.1,130.0,Drama,210.53
The Snowman,35000000.0,43203413.0,5.2,119.0,Crime,23.44
A Aa,87933055.0,189432924.0,6.8,152.0,Family,115.43
Absolutely Fabulous: The Movie,10000000.0,37915971.0,5.4,91.0,Comedy,279.16
The Ten Commandments: The Movie,39307171.0,37070177.0,3.1,120.0,Drama,-5.69
The Green Carriage,1500000.0,40840.0,6.3,93.0,Drama,-97.28
Detective Chinatown,15000000.0,125842935.0,6.6,135.0,Comedy,738.95
Misconduct,11000000.0,2049761.0,5.3,106.0,Drama,-81.37
2.0,77000000.0,114629169.0,6.0,149.0,Action,48.87
Snatched,42000000.0,60800000.0,4.7,90.0,Action,44.76
Godzilla: King of the Monsters,170000000.0,387300138.0,6.0,132.0,Science Fiction,127.82
Monocerus,50.0,60.0,4.4,100.0,Drama,20.0
Kapoor & Sons,3577143.0,17412627.0,7.7,137.0,Drama,386.77
Joey Runs Away,15037.0,15037.0,7.8,8.0,Family,0.0
Where Am I Going?,11089000.0,75173000.0,6.7,86.0,Comedy,577.91
Spa Night,67000.0,38578.0,6.1,96.0,Drama,-42.42
Graduation,2000000.0,2015002.0,7.3,128.0,Drama,0.75
Things to Come,2100000.0,282382.0,6.9,102.0,Drama,-86.55
Dunkirk,150000000.0,527000000.0,7.8,107.0,War,251.33
Emme Fahu Vindhaa Jehendhen,32500.0,35000.0,7.7,140.0,Drama,7.69
Sarrainodu,7503564.0,19059053.0,6.6,161.0,Action,154.0
Lateef,640000.0,93000.0,3.2,118.0,Thriller,-85.47
Mafia: Survival Game,2570000.0,4026795.0,4.3,91.0,Action,56.68
The Favourite,15000000.0,95918706.0,7.5,120.0,History,539.46
Airlift,4500000.0,32000000.0,7.9,126.0,Drama,611.11
Robin Hood,100000000.0,86493046.0,5.4,116.0,Adventure,-13.51
The Lure,1300000.0,102986.0,6.2,93.0,Horror,-92.08
"No manches, Frida",5000000.0,23500000.0,5.5,100.0,Comedy,370.0
Paris Can Wait,5000000.0,13203541.0,5.8,92.0,Comedy,164.07
A Stroke of Luck,3500000.0,12304617.0,4.6,90.0,Romance,251.56
Ramta Jogi,426848.0,38000.0,7.5,139.0,Romance,-91.1
From the Land of the Moon,10300000.0,47748.0,6.6,120.0,Drama,-99.54
Miss Sloane,13000000.0,9101546.0,7.5,133.0,Drama,-29.99
16 Days of Glory,4000000.0,83857.0,7.8,285.0,Documentary,-97.9
Operation Avalanche,1250000.0,55000.0,6.1,94.0,Thriller,-95.6
The Duelist,12800000.0,6101904.0,6.3,110.0,Adventure,-52.33
Bad Moms,20000000.0,183936074.0,6.2,100.0,Comedy,819.68
The Edge of Seventeen,9000000.0,18803648.0,7.3,105.0,Comedy,108.93
Sultan,10400000.0,102000000.0,7.1,170.0,Drama,880.77
High Life,8933400.0,2133033.0,5.7,113.0,Science Fiction,-76.12
Jackie,9000000.0,13960394.0,6.6,100.0,Drama,55.12
Moonlight,4000000.0,65046687.0,7.4,111.0,Drama,1526.17
Neerja,2900000.0,17618280.0,7.6,122.0,Drama,507.53
Te3n,5069632.0,4817642.0,7.2,136.0,Mystery,-4.97
Morgan,8000000.0,8810591.0,5.9,92.0,Horror,10.13
Aquarius,762241.0,285930.0,7.4,147.0,Drama,-62.49
After Love,1728251.0,13693.0,6.5,98.0,Drama,-99.21
Railroad Tigers,50000000.0,102205175.0,5.8,124.0,Action,104.41
Doctor Proctor: Bubble in the Bathtub,4900000.0,2498851.0,5.6,95.0,Adventure,-49.0
Meet the Blacks,900000.0,9097072.0,4.8,90.0,Comedy,910.79
Ola Bola,1230920.0,3569670.0,7.5,113.0,History,190.0
Fan,12750000.0,28000000.0,6.8,138.0,Action,119.61
BoBoiBoy: The Movie,1200000.0,4537719.0,6.7,102.0,Action,278.14
Another Day of Life,5000000.0,134801.0,7.3,86.0,Animation,-97.3
The Emoji Movie,50000000.0,216909830.0,3.4,86.0,Animation,333.82
Shudhu Tomari Jonyo,482000.0,980000.0,6.9,149.0,Drama,103.32
Soggade Chinni Nayana,3000000.0,10000000.0,6.3,145.0,Drama,233.33
Pinkfinger,2221487.0,2221487.0,6.3,6.0,Animation,0.0
Pink Panzer,15788.0,15788.0,6.5,6.0,Animation,0.0
The Foreigner,35000000.0,145374099.0,7.0,113.0,Action,315.35
Space Jam: A New Legacy,150000000.0,163692228.0,4.5,115.0,Family,9.13
Flight Crew,10000000.0,27305571.0,6.6,138.0,Action,173.06
Boo! A Madea Halloween,20000000.0,74827344.0,4.7,103.0,Comedy,274.14
Trivisa,641000.0,1180360.0,6.9,96.0,Drama,84.14
Bunker of the Dead,30000.0,10147.0,4.0,76.0,Action,-66.18
Office Uprising,2500000.0,165623.0,5.7,88.0,Comedy,-93.38
mother!,30000000.0,44516999.0,6.6,121.0,Horror,48.39
Hidden Figures,25000000.0,235957472.0,7.8,127.0,Drama,843.83
Split,9000000.0,278454358.0,7.3,117.0,Horror,2993.94
A Dog's Purpose,22000000.0,205000000.0,7.3,100.0,Adventure,831.82
Ghayal Once Again,6629605.0,7637304.0,6.2,127.0,Action,15.2
Action Hero Biju,300000.0,2500000.0,7.6,144.0,Action,733.33
The Other Wife,10000.0,10000.0,4.9,146.0,Drama,0.0
Old and New Shanghai,100.0,100.0,5.1,90.0,Drama,0.0
Maheshinte Prathikaaram,594667.0,2292774.0,8.3,121.0,Comedy,285.56
Peter Rabbit,50000000.0,351266433.0,6.6,93.0,Animation,602.53
